id,category,text
742594,societate," Datele au fost făcute publice de Ministerul Sănătății în contextul marcării Zilei mondiale a hemofiliei, notează Noi.md. Potrivit MS, evenimentul are scopul de a informa și sensibiliza opinia publică cu privire la această maladie și alte tulburări hemoragice ereditare. În țara noastră tratamentul pentru hemofilie se oferă gratuit, fiind achiziționat din sursele centralizate programate de către Ministerul Sănătății. Astfel, în anul 2024, au fost alocate 23,2 milioane de lei pentru procurarea factorilor de coagulare. Totodată, în martie curent, a fost aprobat Programul național privind bolile rare pentru anii 2024-2028, în vederea asigurării accesului echitabil la diagnostic precoce, tratament și servicii de reabilitare pentru persoanele cu boli rare. Realizarea programului va extinde cu 25% acoperirea tratamentului medicamentos specific și a serviciilor de reabilitare pentru mai multe boli rare, inclusiv hemofilia, comparativ cu anul 2023. În Republica Moldova, copiilor cu hemofilie le este oferită asistență medicală în cadrul secției Hematologie a Institutului Mamei și Copilului, iar adulților – în Departamentul Hematologie al Institutului Oncologic. "
742590,in-lume," Despre aceste planuri a anunțat coordonatorul protestelor și poliția. La ieșirea din Polonia va fi permisă trecerea acîte un camion pe oră, în timp ce trecerea vehiculelor de pasageri și autoturismelor nu va fi îngrădită. Coorganizatorul protestelor, Romand Kondruw, a declarat că fermierii ""încă așteaptă negocieri cu guvernul"" și că acordurile încheiate la Jasenka nu sunt implementate corespunzător, transmite Noi.md cu referire la eurointegration. În același timp, blocajele continuă și în apropierea punctelor de control Dorohusk-Yahodyn și Hrebenne-Rava-Ruska. "
742620,politica," În cadrul emisiunii „Moldova Live” de la Exclusiv TV, Igor Dodon a îndemnat populația să boicoteze plebiscitul, sugerînd ca alegătorii să nu participe sau, dacă aleg să voteze, să se exprime împotriva propunerii.  Mai mult, liderul PSRM spune că există reticență și din partea Uniunii Europene privind această inițiativă. „Bruxelles-ul e împotriva acestui referendum și i-a spus (Maiei Sandu – n.n.) că nu trebuie făcut. Asta-i ambiția personală a Maiei Sandu, cu orice preț, să meargă înainte. Există partide proeuropene, care sînt împotriva acestui referendum, care au aceleași argumente ca și noi. Noi nu sîntem împotriva negocierilor cu UE, haideți să negociem, dar nu puneți carul înaintea boilor”, a adăugat președintele PSRM.  Noi.md amintește că, intenția de a organiza referendumul concomitent cu alegerile prezidențiale a fost criticată dur în societate, unii juriști fiind de părerea că, asta poate duce la contopirea ilegală a două interese contradictorii: interesul general – la referendum; interesul de partid – la alegerile generale. "
742617,economie," Astfel, prețul maxim al benzinei A-95 va constitui 26,35 lei/litru (+62 bani), iar al motorinei fără denumire comercială – 22,15 lei/litru (-9 bani), transmite Noi.md.  Prețurile altor tipuri de produse petroliere vor fi stabilite de fiecare benzinărie individual. Benzinăriile au dreptul să comercializeze cu amănuntul alte tipuri de produse petroliere principale, cu excepția celor pentru care ANRE stabilește prețuri maxime, numai cu condiția ca la aceeași stație de alimentare să fie vîndute și produse petroliere principale de tip standard. "
742583,in-lume," Șefa Comisiei Europene, Ursula von der Leyen, admite că aceste practici încalcă regulile UE privind piața unică. Procesul, denumit o procedură de încălcare a dreptului comunitar, ar urma să fie inițiat în următoarele zile.  Taxa suplimentară a crescut semnificativ de la introducerea sa în octombrie 2022, generînd preocupări din partea unor guverne UE care consideră că încalcă regulile pieței unice. Ministerul Economiei și al Climei din Germania a susținut că taxa este nediscriminatorie și că alte țări UE au beneficiat de umplerea rapidă a depozitelor germane de gaze, contribuind astfel la securitatea energetică europeană și la stabilizarea prețurilor.  "
742578,societate," Pasagerul se îndrepta spre România în dupa amiaza zilei de ieri, 17 aprilie, în punctul de trecere a frontierei Costești s-a prezentat un moldovean pentru formalitățile de ieșire din țară, notează Noi.md. Acționînd în baza analizei de risc, prin efectuarea unui control adițional, polițiștii de frontieră au descoperit asupra persoanei un permis de conducere care ar fi emis de autoritățile din Ucraina . Din primele cercetări a fost stabilit că permisul conține semne vădite de falsificare. Moldoveanul, originar din r. Ştefan-Vodă, a recunoscut că şi-a perfectat permisul în Polonia, contra sumei de 600 EUR. În continuare cercetările pe caz sînt efectuate în vederea elucidării circumstanțelor și atragerii la răspundere pentru uz de acte oficiale false. "
742603,politica," O astfel de opinie a exprimat Alexandru Berlinschi, care a demisionat din funcția de secretar al Comisiei Electorale Centrale din Republica Moldova. El a amintit experiența celor două referendumuri - constituțional și consultativ - organizate la 5 septembrie 2010 și 24 februarie 2019. Primul plebiscit, care ar fi schimbat constituția pentru a permite alegerea președintelui de către popor, a eșuat din cauza unui partid de opoziție care avea patruzeci de deputați, căruia i s-a opus o coaliție de patru partide din Alianța pentru Integrare Europeană, aflată la putere la acea vreme. Referendumul a eșuat din cauza prezenței scăzute la vot, de 30,29%. Al doilea referendum privind reducerea numărului de deputați, deși a avut loc în aceeași zi cu alegerile parlamentare, a înregistrat o prezență la vot de 39,72%, deși aproape jumătate dintre alegători au luat buletinele de vot pentru alegerea deputaților. În ciuda prezenței ridicate la alegerile parlamentare, plebiscitul a fost aproape de eșec chiar și în absența unei campanii de boicotare.  Conform proiectului, referendumul privind aderarea Republicii Moldova la Uniunea Europeană ar trebui să aibă loc la 20 octombrie. Întrebarea propusă pentru referendum va fi: ""Sînteți pentru aderarea Republicii Moldova la Uniunea Europeană?"".  Intenția de a organiza referendumul în același timp cu alegerile prezidențiale a fost aspru criticată în societate, unii experți în drept considerînd că aceasta ar putea duce la o unirea ilegală a două interese contradictorii: interesul general – în cadrul referendumului; interesul de partid – în cadrul alegerilor generale. "
742574,societate," Totodată, vor fi reconstruite cămine studențești și aziluri de bătrîni pentru alți 1460 de beneficiari. Guvernul a aprobat, în acest sens, ratificarea Acordului-cadru de împrumut și a Acordului de grant pentru proiectul „Locuințe publice III”. Proiectul va contribui la creșterea capacității fondului public de locuințe, destinate persoanelor social-vulnerabile care nu dispun de condiții satisfăcătoare de trai, precum și pentru angajații din sectorul public care prestează servicii sociale și administrative. De asemenea, urmează a fi modernizate spațiile de cazare ale instituțiilor de învățămînt și vor fi la reabilitate sau extinse spațiile de cazare ale instituțiilor de plasament pentru persoanele vîrstnice. Astfel, pentru implementarea Proiectului „Locuințe Publice III”, CEB va acorda un împrumut de 20 de milioane de euro. Totodată, un grant în valoare de un milion de euro va fi oferit din Fondul de Investiții Verzi și Sociale pentru implementarea măsurilor de eficiență energetică, contribuția financiară urmînd să fie suplimentată cu încă un grant de 6 milioane de euro din fondul E5P. Contribuția financiară a Republicii Moldova va constitui 1,1 milioane de euro.  "
742568,societate," Natalia Șveț, una din cele mai populare antrenoare de fitness s-a oferit să instruiască, gratis, timp de 6 săptămîni, doamnele aflate în detenție. În scop de solidaritate, dar și de promovare a unui mod sănătos de viață după gratii, la prima ședință de sport, alături de femeile din detenție s-au antrenat și doamnele din cadrul Administrației Naționale a Penitenciarelor, în frunte cu directoarea adjunctă Liuba Jignea-Suveica. Pe lîngă antrenamentele performante, trainer-ul Natalia Șveț, a venit cu un șir de recomandări în fața celor prezenți ce ține de o poziționare corectă, respirație corespunzătoare, stare de sănătate pozitivă și altele. Totodată, antrenoarea a dat promisiuni că timp de 6 săptămîni va depune toată străduința ca să transmită femeilor din detenție o parte din dragostea sa față de sport, dar și experiența acumulată, astfel încît, pe viitor, aceste antrenamente să aibă continuitate în cadrul penitenciarului. „Rănile cîștigătorilor se vindecă mai repede, este un fenomen stabilit științific. La fel ca și faptul că frica și stresul slăbesc imunitatea. Trăim un stres continuu și acest lucru este cu certitudine dăunător pentru sănătate. A venit timpul să schimbăm lucrurile!„ a menționat înainte de a purcede la „treabă„ Natalia. Administrația Națională a Penitenciarelor aduce sincere mulțumiri antrenoarei Natalia Șveț pentru efortul și contribuția sa la reintegrarea persoanelor din detenție.  "
742587,in-lume," Anunțul a fost făcut de preşedintele Consiliului European, Charles Michel. Decizia a venit ca urmare a atacului asupra Israelului declanșat săptămîna trecută.  Amintim că săptămîna trecută, în noaptea de sîmbătă spre duminică, Iranul a lansat un atac în valuri de drone, rachete de croazieră și rachete balistice către teritoriul israelian. Atacul a fost considerat un răspuns la o lovitură din 1 aprilie asupra consultatului ambasadei din Iran, aflată în Damasc.  "
742561,societate," În cadrul ședinței au fost discutate aspecte practice privind schimbul de date referitor la Rapoartele de expertiză eliberate de către Camera de Comerț și Industrie. Astfel, instituțiile au fost deschise în vederea acordării suportului necesar întru digitalizarea acestui proces, care de altfel va aduce atît beneficii mediului de afaceri cît și autorității vamale. Totodată, întrevederea a constituit o oportunitate de a face un schimb de opinii cu privire la interacțiunea celor două autorități cu reprezentanții mediului de afaceri de pe ambele maluri ale Nistrului, prin prisma acordării suportului instituțional în vederea aplicării conforme a cadrului normativ și a impulsionării relațiilor comerciale.  Serviciul Vamal și Camera de Comerț și Industria au convenit asupra intensificării conlucrării interinstituționale, în baza punctelor de tangență stabilite ca fiind prioritare, conform domeniilor de competență. "
742557,economie," În cadrul ședinței, secretarul de stat Vasile Șarban a subliniat că ministerul în calitate de autoritate competentă în domeniu susține activitatea organismelor de inspecție și certificare naționale și va oferi tot suportul necesar, însă acestea trebuie să se asigure că respectă termenii legali pentru menținerea acreditării și autorizării necesare pentru activitatea în domeniul producției ecologice, precum și să își asume responsabilitatea față de operatorii ecologici cu care au încheiat contracte de prestare a serviciilor de inspecție și certificare.  "
742596,societate," Potrivit ANOFM, topul celor mai bine plătite locuri de muncă vacante a fost realizat în conformitate cu ofertele şi cerinţele pieţii muncii. Astfel, o companie din orașul Hînceşti oferă pentru postul de maistru în construcţia drumurilor un salariu de 43 200 lei. Cerinţele angajatorului faţă de persoanele cointeresate să aplice sînt atribuite domeniului de coordonare şi supraveghere a activităţilor realizate. Compania dispune de mai multe locuri de muncă vacante pentru: ingineri în siguranţa circulaţiei, operatori la prelucrarea minereurilor şi a rocilor, maşinist la autogreder și finisor, pentru acestea fiind oferită o remunerare de 35 500 – 38 400 de lei. O altă companie din orașul Străşeni oferă pentru poziţia de tehnolog-şef un salariu de pînă la 35 000 de lei. Specialistul va fi responsabil de asigurarea controlului producerii şi de ajustarea regimului tehnologic. La fel, compania oferă un salariu de 10 000 - 15 000 de lei pentru trei lăcătuşi-reparatori a instalaţiilor tehnologice. Totodată, o companie din Chişinău angajează doi operatori call centru, pentru care oferă o remunerare de 15 000 - 30 000 de lei. Angajaţii vor promova şi vor vinde produsele companiei, vor consulta clienţii şi vor recepţiona comenzile. De asemenea, Serviciul Medical al Ministerului Afacerilor Interne din Chişinău este în căutarea a doi medici specialişti - medic radiolog şi medic imagist pentru serviciul acestora este oferit un salariu de 27 450 de lei. La fel, este nevoie şi de doi medici de familie, cu un salariu de 24 500 de lei. Pentru informații suplimentare despre locurile de muncă vacante înregistrate în baza de date a ANOFM și condițiile de ocupare a acestora: - vizitați subdiviziunile teritoriale pentru ocuparea forței de muncă (adresele și datele de contact: https://anofm.md/index.php/ro/subdiviziuni); - contactați Centrul de Apel al ANOFM la nr. 080001000 (apel gratuit din R. Moldova) sau (+37322) 838414 (apel cu tarif normal din străinătate) de luni pînă vineri, în intervalul orelor 8.00-17.00; - accesați portalul www.angajat.md. "
742556,societate," Cazul a fost înregistrat în seara zilei de 17 aprilie. Potrivit primelor informații, de la etajul superior al unui bloc de locuit cu 5 nivele a fost observată flacără deschisă.  În timpul intervenției, pompierii au salvat din interiorul apartamentului proprietarul, un bărbat de 62 de ani, care a suferit o intoxicație ușoară cu monoxid de carbon. Persoana a fost preluată de medici și transportată la spitalul municipal „Sfînta Treime”. Cauza și circumstanțele producerii incendiului urmează a fi stabilite de specialiști. Potrivit IGSU, în ultimele 24 de ore salvatorii și pompierii au intervenit în 20 situații de risc. "
742553,societate," Sînt frecvente cazurile în care copiii părăsesc curtea blocului și se întorc acasă foarte tîrziu sau chiar se pierd. Ca răspuns la creșterea numărului de incidente nefericite care implică minori în ultimele luni, șeful Secției INSP, Pavel Apostol, a oferit mai multe recomandări în cadrul emisiunii „Bună Dimineața”, transmite Noi.md cu referire la moldova1.md. „Este foarte important să conștientizăm sau să trezim la copil acel spirit de responsabilitate. Dar nu în ultimul rînd și față de ceilalți maturi, față de noi care sîntem în jurul copilului, să combatem acel spirit de indiferență”. Părinții sînt încurajați să discute deschis cu copiii lor despre regulile de bază de siguranță, inclusiv despre importanța de a nu urca în mașini cu străini și de a raporta orice comportament sau situație suspectă unui adult de încredere sau direct la numărul de urgență 112. „În momentul în care conștientizează riscul la care este expus, ne adresăm la cea mai apropiată persoană matură care se află în preajma noastră”. Aceste măsuri sînt complementate de eforturi tehnologice, inclusiv utilizarea aplicațiilor de geolocație și dispozitive inteligente de monitorizare, care permit părinților să țină legătura cu copiii lor și să îi supravegheze la distanță. „Monitorizarea copilului prin acele aplicații care acum sînt o sumedenie și pot fi folosite”. De asemenea, în această perioadă, poliția a intensificat patrulările în zonele frecventate de copii și în preajma școlilor. Activități educative sînt organizate regulat în instituțiile de învățămînt, unde ofițerii discută cu elevii despre comportamentul adecvat în societate și reguli de circulație rutieră, în încercarea de a preveni accidentele. „Cunoașteți deja acele activități de prevenire și informare pe care le realizăm în instituțiile de învățămînt. Practic zilnic sîntem prezenți la instituții de învățămînt. Avem situații cînd copiii vin și la noi, la sediu nostru. sînt interesați de ce, ce face poliția, cum activează poliția, ce echipamente folosește și, în ultimul rînd, despre reguli de circulație rutiere, reguli de comportament în societate, în casă, ce să faci ca să nu devii victima a unui accident, unui incident și să fii mereu în siguranța”. Este o responsabilitate comună, atît a părinților, cît și a comunității, a concluzionat ofițerul, exprimînd speranța că măsurile preventive vor reduce numărul incidentelor nedorite în rîndul minorilor.  "
742550,societate," Primăvara și vara sînt perioade chinuitoare pentru alergici. Sinuzita, rinita și alte reacții la polen se țin lanț, spun persoanele sensibile în această perioadă. ""Sînt anumiţi arbori, de exemplu, plopi, la care persoanele sînt foarte sensibile. Presupun că fiecare trebuie să-şi facă un control medical pentru alergie"" ""Beau pastile din primăvară pînă în luna august, pînă înfloresc toate florile. Strănut, ochii îmi lăcrimează.""  ""Potrivit statisticii pentru sectorul Botanica, aici avem o populaţie destul de alergică. În ultimul timp, sînt identificați noi pacienţi pe săptămînă, de la şapte pînă la zece cu rinită alergică. Easte din cauza urbanizării, din cauza poluării atmosferice"", afirmă Daniela Cornea, medic alergolog. Specialiștii precizează că prezentarea la medic este absolut necesară atunci cînd simptomele persistă, întrucît netratată corespunzător, alergia la polen poate duce la complicaţii şi mai grave. La nivel global, pînă la 30% din populaţia planetei suferă de o alergie respiratorie, iar între 10-40% dintre pacienţii cu rinită alergică au şi astm alergic.  "
742545,societate,"Mai multe persoane cu deficiențe de auz și vorbire au venit la sediul televiziunii publice cerînd facilitarea accesului la informații.Mai exact, membrii Asociației Surzilor vor ca interpretarea mimico-gestuală să fie mai vizibilă, iar subtitrarea să ruleze mai lent. Administrația postului susține că respectă prevederile Codului Serviciilor Audiovizuale și asigură acces echitabil la programele audiovizuale tuturor consumatorilor, inclusiv persoanelor cu deficiențe auditive, notează Noi.md cu referire la moldova1.„Prima problemă pentru persoanele cu deficiențe de auz este accesul la informație, accesul la comunicare - a doua. A treia întrebare este incluziunea în societatea noastră. Procurarea tehnicii adecvate pentru transmiterea informației pentru surzi, ca în alte țări. Titrarea să fie pronunțată și să nu fie rapidă”, a menționat prim-vicepreședintele Asociației Surzilor, Natalia Babic.Administrația televiziunii dă asigurări că respectă prevederile Codului Serviciilor Audiovizuale, oferă acces la serviciile media audiovizuale persoanelor cu dizabilități de văz și de auz și asigură interpretarea în limbaj mimico-gestual.„Postul de televiziune Moldova 1 întrunește prevederile Codului Serviciilor Audiovizuale. Noi avem zilnic o emisiune de știri la ora 13:00 cu limbaj mimico-gestual. La fel, urmărim tot ce se întîmplă în acest domeniu, urmărim oamenii din această categorie, invitîndu-i la emisiuni, făcînd reportaje. O să ținem cont de doleanțele celor veniți la Moldova 1 și sîntem deschiși pentru discuții mai departe”, a declarat directorul Moldova 1, Corneliu Durnescu. #_nBnrTpl_9 iframe{ height: 100%; min-height: 220px!important; max-height: 375px!important; } #_nBnrTpl_8 iframe{ height: 100%; min-height: 220px!important; max-height: 375px!important; } .intext-add{max-height:365px;height: auto} @media only screen and (min-width: 540px){ .intext-add{max-height:375px;height: auto} .intext-add div[class^=""div-gpt-ad-""]{ width: auto!important; height: auto!important;} #_nBnrTpl_9 iframe{ height: 100%; min-height: 370px!important; max-height: 375px!important; } #_nBnrTpl_8 iframe{ height: 100%; min-height: 370px!important; max-height: 375px!important; } } @media only screen and (max-width: 539px){ } .intext-add{max-height:285px;height: auto} .intext-add div[class^=""div-gpt-ad-""]{ width: auto!important; height: auto!important; } }  
                var bnrN_width9 = window.innerWidth || document.documentElement.clientWidth || document.body.clientWidth;
                var bnrN_height9 = window.innerHeight || document.documentElement.clientHeight || document.body.clientHeight;
                var b_sdv_noi_js_9 = document.getElementById('_sdv_noi_js_9').parentNode;
                var bnrN_Cwidth9 = b_sdv_noi_js_9.offsetWidth  || b_sdv_noi_js_9.innerWidth;
                var bnrN_Cheight9 = b_sdv_noi_js_9.offsetHeight || b_sdv_noi_js_9.innerHeight ;
                document.write(decodeURIComponent('%3C') + 'div id=""_nBnrTpl_9"" style=""margin: 0; padding: 0; width: 100%; height: 100%;""' + decodeURIComponent('%3E%3C/div%3E') + decodeURIComponent('%3C')+'script defer async id=""_bnr_noi_random_id1614255608-227893104"" src=""//adv.noi.md/adv.php?u=/script/&t='+(new Date()).getTime()+'&idpl=9&x='+bnrN_width9+'&y='+bnrN_height9+'&cx='+bnrN_Cwidth9+'&cy='+bnrN_Cheight9+'&from='+ encodeURI(document.location) +'&ref='+document.referrer+'"" type=""text/javascript""'+decodeURIComponent('%3E%3C')+'/script'+decodeURIComponent('%3E'));
             Directorul Moldova 1 a mai precizat că postul public difuzează emisiuni, seriale și filme documentare care sînt subtitrate în limba de stat. Iar în timpul buletinelor de știri, cele mai importante informații sînt rulate pe banda de jos a ecranului.În Republica Moldova sînt aproximativ cinci mii de persoane cu deficiențe de auz. "
742581,in-lume," Imagini spectaculoase au surprins fulgerele violet care se văd pe cer deasupra vulcanului în erupție. Alerta a fost ridicată la cel mai înalt nivel, iar autoritățile au evacuat 11.000 de localnici, inclusiv de pe o insulă învecinată. Erupția a închis un aeroport internațional aflat la peste o sută de kilometri distanță. Deasupra craterului s-a ridicat un nor de cenușă înalt de un kilometru. Indonezia a închis un aeroport regional şi a evacuat sute de persoane din vecinătatea vulcanului Ruang după ce acesta a expulzat lavă, roci şi cenuşă timp de mai multe zile, au precizat joi oficialii locali, care au declarat cel mai înalt nivel de alertă, informează Reuters. În timpul erupţiei spectaculoase de miercuri, vulcanul Ruang, situat pe o insulă îndepărtată din provincia Sulawesi de Nord, a expulzat în atmosferă o coloană de lavă, roci incandescente şi cenuşă pînă la altitudinea de trei kilometri. Fulgere violet au iluminat cerul de deasupra vulcanului aflat în erupţie, potrivit înregistrărilor video publicate pe reţelele de socializare. ''Fugiți, oameni buni'', a spus un martor care a filmat erupţia. ''Fugiți pentru că cenuşa se apropie'', a adăugat el. Peste 800 de persoane au fost evacuate, iar autorităţile au extins zona de evacuare după ce Agenţia de vulcanologie a ridicat nivelul de alertă. ''Posibilitatea unei alte erupţii e încă ridicată, trebuie să rămînem vigilenţi'', le-a spus joi reporterilor Heruningtyas Desi Purnamasari, un oficial al Agenţiei, dînd vina pe o escaladare rapidă a activităţii vulcanice. Potrivit unor informări primite de Agenţie, rocile şi cenuşa au avariat locuinţe şi au forţat evacuarea unui spital din apropiere, a precizat oficialul indonezian. Autorităţile din domeniul transporturilor au închis aeroportul din capitala provinciei, Manado, ca măsură de protecţie împotriva căderilor de cenuşă generate de vulcan. Compania aeriană low-cost Air Asia a anulat zborurile de pe nouă aeroporturi din Malaezia de Est şi Brunei după ce autorităţile au avertizat în legătură cu o ameninţare la adresa siguranţei pasagerilor. Oficialii au delimitat un perimetru de şase kilometri în jurul vulcanului şi evacuează şi alţi rezidenţi, printre care şi unii care locuiesc pe insula învecinată Tagulandang, a spus Abdul Muhari, purtător de cuvînt al Agenţiei pentru gestionarea dezastrelor. Circa 1.500 de persone aflate în zonele cu risc sporit trebuiau evacuate imediat, a adăugat el, iar alte aproape 12.000 de persoane ar putea fi la rîndul lor afectate. Oficialii indonezieni au semnalizat, de asemenea, riscul de producere a unui tsunami dacă părţi ale versantului se prăbuşesc în ocean. Circa 400 de persoane şi-au pierdut viaţa în urma unui tsunami cauzat de o erupţie anterioară a vulcanului Ruang, în 1871. "
742542,politica," În același context, Recean a sugerat că va continua să critice anumite figuri din sistemul judiciar. „De fiecare dată o să arăt cu degetul la oamenii care comit ilegalități, care iau decizii împotriva Republicii Moldova, împotriva cetățenilor Republicii Moldova. Este clar că exercițiul de curățare (n.r. vettingul, prevettingul) irită multă lume, dar cetățenii își doresc procurori și judecători integri care pot să curețe pe interior justiția”, a declarat Dorin Recean. Prim-ministrul a atras atenția de asemenea asupra progreselor în sistem. „Avem CSM, avem CSP care au trecut deja procedura. Remarc că cei mai toxici procurori și judecători deja nu se mai află în sistem. Da, mai este mult de lucru, dar sunt progrese”. Referitor la evoluția dosarelor de corupție, premierul este optimist că ritmul acestora va accelera odată cu implementarea proiectului de lege privind sistemul judecătoresc anticorupție și a modificărilor la anumite acte normative, inițiat de președinta Maia Sandu, care include înființarea unei instanțe de judecată specializate. Reamintim că Dorin Recean a fost criticat anterior de judecători pentru atacuri directe și acuzații, fără a respecta prezumția de nevinovăție. Cu toate acestea, prim-ministrul și-a menținut poziția. "
742571,in-lume," Autoritățile au activat Planul Roșu de Intervenție. Din primele informații, o femeie de 52 de ani a murit, iar mai multe persoane au fost transportate la spital. La fața locului, a lucrat o autospecială de stingere, două autospeciale de descarcerare, un container multirisc, o autospecială pentru transport victime multiple, o unitate de terapie intensivă mobilă, trei ambulanțe SMURD. Aproximativ 50 de persoane au fost evacuate din imobil.  "
742541,societate," Evenimentul a reunit mai multe instituții de stat, agenți economici și companii care și-au prezentat ofertele de muncă în domeniul economic-financiar. Precizăm că, Serviciul Fiscal de Stat este autoritatea publică, împuternicită să administreze impozitele, taxele și alte plați în interesul statului și care susține instituțiile de învățămînt profesional în procesul de realizare a stagiilor de practică de către studenții acestora. În cadrul instituției se pune un accent deosebit pe promovarea tinerilor și instruirea profesională continuă a acestora. Tinerii specialiști vor beneficia de program de dezvoltare profesională pentru funcționarii publici debutanți, fiind însoțiți în acest sens de un mentor calificat. Absolvenții care își doresc să construiască o carieră într-un mediu dinamic și să se implice în procesul de reformare a sistemului fiscal din Republica Moldova, sînt încurajați să aplice pentru pozițiile disponibile vacante și să se alăture echipei SFS. Ofertele de muncă și cerințele de angajare cu privire la funcțiile vacante din cadrul Serviciului Fiscal de Stat sînt disponibile la următoarele link-uri: https://sfs.md/ro/cariera și https://cariere.gov.md/ro. "
742544,capitala," Noua rută va circula, începînd cu data de 20 aprilie 2024, în fiecare zi de weekend. Ce-i așteaptă pe vizitatori pe noul traseu: În total, vor exista circa 40 de obiective și locații. Pe parcursul călătoriei, vizitatorii vor fi însoțiti de selecții muzicale remarcabile, care includ piese ale artiștilor autohtoni.  -rută: ora 12:00 (audioghid în l. rusă) -rută: ora 14:00 (audioghid în l. engleză) -rută: ora 16:00 (audioghid în l. de stat) Startul călătoriei se va da la Arcul de Triumf, iar finalul va fi la Centrul de Informare Turistică. Prețul pentru o călătorie cu troleibuzul turistic constituie – 30 lei. Mai multe informații despre istoria și cultura Republicii Moldova pot fi găsite pe site-ul moldovenii.md. "
742566,in-lume," Este vorba, în special, de muniție de artilerie și de rachete. Despre aceasta relatează RBC-Ucraina cu referire la concluziile summitului, publicate pe site-ul Consiliului European. Consiliul European a condamnat atacurile aeriene și cu rachete în desfășurare împotriva civililor și a infrastructurii civile și critice a Ucrainei, inclusiv bombardarea recentă a sectorului energetic.  De asemenea, Consiliul UE a sprijinit intensificarea eforturilor de a furniza Ucrainei asistența militară necesară, în special echipamente de apărare aeriană. ""Consiliul European constată necesitatea de a asigura de urgență apărarea aeriană a Ucrainei și de a accelera și intensifica furnizarea întregii asistențe militare necesare, inclusiv muniție de artilerie și rachete"", precizează Consiliul UE. "
742563,societate," Potrivit Poliției, timp de cîteva luni, cei peste 50 de operatori telefonici au invitat mai multe persoane să investească în acțiuni financiare de pe așa-zise „burse de valori internaționale.” ""Apelurile erau efectuate printr-un sistem de telefonie instalat de organizatori, prin care numerele de telefon erau falsificate. În așa mod, erau contactați potențiali clienți din Rusia, Kazahstan și state din Europa, ca să-i convingă să investească. În realitate, cel care administra centrul de apel și complicii săi erau persoanele care gestionau platformele pe care-i invitau pe clienții înșelați să investească. În prezent, suma investițiilor cifrează sute de mii de lei. Centrul de apel a fost înființat pe numele persoanei interpuse din regiunea transnistreană, care, de fapt, nu conducea afacerea"", precizează oamenii legii. Poliția mai precizează că au fost efectuate percheziții la centrul de apel din Chișinău, precum și la domiciliile administratorului acestuia și a superiorului responsabil de sala din care erau efectuate apelurile – bărbați cu vîrste de 35 și 25 de ani. De acolo, inclusiv din automobilul administratorului au fost ridicate șase calculatoare portabile, 20 de telefoane și înscrisuri. Procurorii i-au atribuit administratorului centrului de apel statutul de bănuit. Investigațiile continuă.  "
742564,politica," Despre acest lucru, după cum scrie Adevărul European, a anunțat RND. Habeck a subliniat că vizita sa este un semn că Germania trebuie și va continua să ofere sprijin pe termen lung Ucrainei. ""Chiar și în al treilea an de război în Ucraina, Germania este ferm de partea Ucrainei"", a declarat politicianul imediat după sosirea sa la gara feroviară din Kiev. Pe lîngă discuțiile cu președintele Ucrainei, Volodimir Zelenski, Habek are programate întîlniri cu viceprim-ministrul și ministrul Economiei Iulia Sviridenko și cu ministrul Energiei, Gherman Galușcenko.  De la începutul războiului, în februarie 2022, Germania a sprijinit numai sectorul energetic ucrainean cu 420 de milioane de euro. Guvernul german vrea să aloce încă 25 de milioane de euro pentru a pregătile pentru iarna următoare. În afară de cooperarea în sectorul energetic, ei intenționează să discute despre relațiile din industria de apărare. Habeck va fi însoțit în timpul vizitei de o mică delegație de afaceri cu manageri și directori de companii din industria energetică și de apărare. După cum s-a menționat, aceasta este a doua călătorie a lui Habek în Ucraina în timpul cadenței sale. După vizita sa în Ucraina, el va efectua o vizită în Moldova.  "
742537,in-lume," Măsurile se aplică și gemurilor, marmeladelor etc. Cu 603 voturi pentru, 9 împotrivă și 10 abțineri, europarlamentarii au aprobat regulile negociate cu omologii lor din statele membre ale Uniunii Europene și convenite la sfârșitul lunii ianuarie. Pentru a intra în vigoare, noile reglementări trebuie adoptate în fiecare din cele 27 de țări. Revizuirea directivelor privind micul dejun va ajuta consumatorii să ia decizii informate și mai sănătoase cu privire la produse precum mierea, sucul de fructe, gemurile și marmeladele. Așa-numitele „directive privind micul dejun” vor combate importurile de miere contrafăcută din țări din afara UE prin etichetarea obligatorie și vizibilă a țării de origine și vor lansa un proces pentru crearea unui sistem de trasabilitate a mierii. De asemenea, va exista o etichetare mai clară a conținutului de zahăr din sucurile de fructe, precum și a conținutului minim de fructe din gemuri și marmelade. Legea trebuie să fie adoptată și de Consiliu, înainte de a fi publicată în Jurnalul Oficial al UE și a intra în vigoare 20 de zile mai târziu. Țările UE vor trebui să aplice noile norme la doi ani de la intrarea în vigoare. Revizuirea standardelor UE de comercializare pentru anumite alimente consumate în general la micul dejun a fost propusă de Comisia Europeană la 21 aprilie 2023 pentru a actualiza standardele existente care au peste 20 de ani. "
id,category,text
745586,societate," Această inițiativă a avut ca principal obiectiv combaterea depozitării ilegale a deșeurilor și asigurarea respectării normelor de protecție a mediului în această zonă.  Au fost întocmite 2 procese-verbale conform articolului 154 alineatul (1) din Codul Contravențional al Republicii Moldova, în vederea sancționării celor implicați în aceste practici ilegale. În cadrul controlului efectuat asupra transportului de masă lemnoasă, nu s-au depistat încălcări ale legislației în vigoare. . "
