id,category,text
742592,capitala,"  Declarația a fost făcută de expertul în domeniul patrimonial și fostul $NE$ Agenţiei de Inspectare şi Restaurare a Monumentelor , Ion Ștefăniță , pentru redacția Noi.md Potrivit lui , de mai mulți ani , $NE$ nu întreprind nimic pentru a reconstitui părțile lipsă ale gardului , mai mult decît atît pe an ce trece gardul se distruge tot mai tare .   ” $NE$ care este o adevărată comoară arhitecturală a orașului , a fost proiectat de A. Bernardazzi în $NE$ . Încă în $NE$ am atras atenția asupra $NE$ problemă din gardul dat care ar trebui să fie reconstituite . Potrivit Art. $NE$ . – Finanţarea activităţii privind evidenţa , studierea , punerea în valoare , $NE$ , protejarea , conservarea şi restaurarea monumentelor se asigură de la bugetul de stat prin Ministerul Culturii , de la bugetele locale , din contul plăţilor pentru arendă , inclusiv din chiria pentru $NE$ din zonele de protecţie ale monumentelor , din defalcările din beneficiul de pe turism , din venitul întreprinderilor , care stingheresc ocrotirea monumentelor , din beneficiul organelor asigurării de stat , în conformitate cu $NE$ încheiate , din veniturile şi donaţiile $NE$ care , pe baza statutului lor , ocrotesc monumentele , din fondurile şi donaţiile unor persoane fizice şi juridice , precum şi din alte surse legale . Ministerul Culturii ar trebui să găsească resurse finaciare pentru reconstituirea acestui monument istoric al orașului ” , a declarat Ion Ștefăniță . În $NE$ , expertul , pe cînd era $NE$ al Agenției de Inspectare și Restaurare a Monumentelor , a propus un proiect de renovare și restaurare a $NE$ ” Stefan cel Mare ” din capitală , care includea și reconstituirea $NE$ de $NE$ problemă . Atunci , expertul spunea că prin acel proiect , tot ce se dorea era ca $NE$ să fie reparat , dar nu neaparat modernizat așa cum s- a interpretat greșit de societate . Din diferite motive , proiectul așa și nu a fost dus la sfîrșit . Potrivit lui Ion Ștefăniță , porțiunile problemă din $NE$ trebuie să fie reconstituite din fontă , în baza proiectelor lui A. Bernardazzi , astfel păstrîndu -se linia arhitecturală a $NE$ .   De menționat că $NE$ $NE$ familiar tuturor nu este atât de simplu : sunt zăbrele originale turnate după proiectul lui A. Bernardazzi în $NE$ , în Odesa . $NE$ a fost constituit din $NE$ de elemente , a cântărit aproximativ 54 de tone şi a avut o lungime mai mult de o mie de metri . După uraganele din anii 1865 şi 1885 , unele elemente au fost înlocuite , dar , în general , gardul s- a păstrat foarte bine . Iniţial s- a planificat de a înconjura $NE$ cu un perete solid de piatră , dar $NE$ genial a intervenit la timp . Redacția Noi.md a adresat o solicitare și către Ministerul Culturii , în care a întrebat dacă $NE$ au alocat un buget pentru reconstituirea $NE$ problemă din gardul Parcului Ștefan cel Mare , însă la momentul $NE$ materialului nu am primit nici un comentariu . De notat că expertul în istoria orașului nostru , $NE$ , Alexandru $NE$ a comentat pentru Noi.md situația cu distrugerea parțială a gardului $NE$ Ștefan cel Mare din $NE$ . $NE$ a menționat că patrimoniul istoric al $NE$ trebuie tratat cu dragoste , iar părțile lipsă din $NE$ , care reprezintă o $NE$ de vizită al Parcului Ștefan cel Mare din $NE$ , ar putea fi restabilite , dacă se dorește , prin instalarea unor $NE$ noi sau a unor porțiuni de $NE$ realizate în același stil , așa cum s- a procedat anterior , când a fost instalat $NE$ lui Alexandru al II -lea , în $NE$ ."
742626,sport,"  $NE$ s- a desfășurat în perioada 12-14 aprilie 2024 , la $NE$ . Evenimentul a reunit aproximativ $NE$ de $NE$ din $NE$ țări ale $NE$ .   -Locul $NE$ - Cozniuc Nicolai - proba individual masculin 9-11 ani ; -Locul $NE$ - Cozniuc Nicolai , Stati Bogdana - pereche mixtă 9-11 ani ; -Locul $NE$ în finală - Morari Anastasia - categoria individual feminin Juniori 15-17 ani ; Cei care îi antrenează pe $NE$ sînt Valentina Mihai și Ludmila Mihai .  "
742594,societate,"  Datele au fost făcute publice de Ministerul Sănătății în contextul marcării Zilei mondiale a hemofiliei , notează Noi.md . Potrivit MS , evenimentul are scopul de a informa și sensibiliza opinia publică cu privire la această maladie și alte tulburări hemoragice ereditare . În țara noastră tratamentul pentru $NE$ se oferă gratuit , fiind achiziționat din sursele centralizate programate de către Ministerul Sănătății . Astfel , în anul 2024 , au fost alocate 23,2 milioane de lei pentru procurarea factorilor de coagulare . Totodată , în $NE$ curent , a fost aprobat Programul național privind bolile $NE$ pentru anii 2024-2028 , în vederea asigurării accesului echitabil la diagnostic precoce , tratament și servicii de reabilitare pentru $NE$ cu boli $NE$ . Realizarea programului va extinde cu $NE$ acoperirea tratamentului medicamentos specific și a serviciilor de reabilitare pentru mai multe boli $NE$ , inclusiv hemofilia , comparativ cu anul 2023 . În Republica Moldova , $NE$ cu $NE$ le este oferită asistență medicală în cadrul secției Hematologie a Institutului Mamei și Copilului , iar $NE$ – în Departamentul Hematologie al Institutului Oncologic ."
742590,in-lume,"  Despre aceste planuri a anunțat $NE$ protestelor și poliția . La ieșirea din $NE$ va fi permisă trecerea acîte un camion pe $NE$ , în timp ce trecerea vehiculelor de $NE$ și autoturismelor nu va fi îngrădită . Coorganizatorul protestelor , Romand Kondruw , a declarat că $NE$ "" încă așteaptă negocieri cu $NE$ "" și că acordurile încheiate la $NE$ nu sunt implementate corespunzător , transmite Noi.md cu referire la $NE$ . În același timp , blocajele continuă și în apropierea punctelor de control Dorohusk-Yahodyn și Hrebenne-Rava-Ruska ."
742620,politica,"  În cadrul emisiunii „ Moldova Live ” de la Exclusiv TV , Igor Dodon a îndemnat $NE$ să boicoteze plebiscitul , sugerînd ca alegătorii să nu participe sau , dacă aleg să voteze , să se exprime împotriva propunerii .   Mai mult , $NE$ $NE$ spune că există reticență și din partea Uniunii Europene privind această inițiativă . „ $NE$ -ul e împotriva acestui referendum și i- a spus ( Maiei Sandu – n.n . ) că nu trebuie făcut . Asta -i ambiția personală a Maiei Sandu , cu orice preț , să meargă înainte . Există partide $NE$ , care sînt împotriva acestui referendum , care au aceleași argumente ca și noi . Noi nu sîntem împotriva negocierilor cu UE , haideți să negociem , dar nu puneți carul înaintea boilor ” , a adăugat $NE$ $NE$ .   $NE$ amintește că , intenția de a organiza referendumul concomitent cu alegerile prezidențiale a fost criticată dur în societate , unii juriști fiind de părerea că , asta poate duce la contopirea ilegală a $NE$ interese contradictorii : interesul general – la referendum ; interesul de partid – la alegerile generale ."
742617,economie,"  Astfel , prețul maxim al benzinei A- $NE$ va constitui 26,35 lei/litru ( +62 bani ) , iar al $NE$ fără denumire comercială – 22,15 lei/litru ( -9 bani ) , transmite Noi.md .   Prețurile altor tipuri de produse petroliere vor fi stabilite de fiecare benzinărie individual . Benzinăriile au dreptul să comercializeze cu amănuntul alte tipuri de produse petroliere principale , cu excepția celor pentru care ANRE stabilește prețuri maxime , numai cu condiția ca la aceeași stație de alimentare să fie vîndute și produse petroliere principale de tip standard ."
742583,in-lume,"  Șefa Comisiei Europene , Ursula von der Leyen , admite că aceste practici încalcă regulile UE privind piața unică . Procesul , denumit o procedură de încălcare a dreptului comunitar , ar urma să fie inițiat în următoarele zile .   $NE$ suplimentară a crescut semnificativ de la introducerea sa în octombrie 2022 , generînd preocupări din partea unor guverne UE care consideră că încalcă regulile pieței unice . Ministerul Economiei și al Climei din $NE$ a susținut că taxa este nediscriminatorie și că alte țări UE au beneficiat de umplerea rapidă a $NE$ $NE$ de gaze , contribuind astfel la securitatea energetică $NE$ și la stabilizarea prețurilor .  "
742578,societate,"  $NE$ se îndrepta spre $NE$ în dupa amiaza zilei de ieri , 17 aprilie , în punctul de trecere a frontierei $NE$ s- a prezentat un $NE$ pentru formalitățile de ieșire din țară , notează $NE$ . Acționînd în baza analizei de risc , prin efectuarea unui control adițional , polițiștii de frontieră au descoperit asupra $NE$ un permis de conducere care ar fi emis de autoritățile din $NE$ . Din $NE$ cercetări a fost stabilit că permisul conține semne vădite de falsificare . Moldoveanul , originar din r. Ştefan-Vodă , a recunoscut că şi- a perfectat permisul în $NE$ , contra sumei de 600 EUR . În continuare cercetările pe caz sînt efectuate în vederea elucidării circumstanțelor și atragerii la răspundere pentru uz de acte oficiale false ."
742603,politica,"  O astfel de opinie a exprimat Alexandru Berlinschi , care a demisionat din funcția de secretar al Comisiei Electorale Centrale din Republica Moldova . $NE$ a amintit experiența celor $NE$ referendumuri - constituțional și consultativ - organizate la 5 septembrie 2010 și 24 februarie 2019 . $NE$ plebiscit , care ar fi schimbat constituția pentru a permite alegerea $NE$ de către popor , a eșuat din cauza unui partid de opoziție care avea $NE$ de $NE$ , căruia i s- a opus o coaliție de $NE$ partide din Alianța pentru Integrare Europeană , aflată la putere la acea vreme . Referendumul a eșuat din cauza prezenței scăzute la vot , de $NE$ . Al doilea referendum privind reducerea numărului de $NE$ , deși a avut loc în aceeași zi cu alegerile parlamentare , a înregistrat o prezență la vot de $NE$ , deși aproape jumătate dintre alegători au luat buletinele de vot pentru alegerea deputaților . În ciuda prezenței ridicate la alegerile parlamentare , plebiscitul a fost aproape de eșec chiar și în absența unei $NE$ de boicotare .   Conform proiectului , referendumul privind aderarea Republicii Moldova la Uniunea Europeană ar trebui să aibă loc la 20 octombrie . Întrebarea propusă pentru referendum va fi : "" Sînteți pentru aderarea Republicii Moldova la Uniunea Europeană ? "" .   Intenția de a organiza referendumul în același timp cu alegerile prezidențiale a fost aspru criticată în societate , unii experți în drept considerînd că aceasta ar putea duce la o unirea ilegală a $NE$ interese contradictorii : interesul general – în cadrul referendumului ; interesul de partid – în cadrul alegerilor generale ."
742574,societate,"  Totodată , vor fi reconstruite cămine studențești și aziluri de bătrîni pentru alți $NE$ de beneficiari . $NE$ a aprobat , în acest sens , ratificarea Acordului-cadru de împrumut și a Acordului de grant pentru proiectul „ Locuințe publice III ” . Proiectul va contribui la creșterea capacității fondului public de locuințe , destinate $NE$ social-vulnerabile care nu dispun de condiții satisfăcătoare de trai , precum și pentru angajații din sectorul public care prestează servicii sociale și administrative . De asemenea , urmează a fi modernizate spațiile de cazare ale instituțiilor de învățămînt și vor fi la reabilitate sau extinse spațiile de cazare ale instituțiilor de plasament pentru persoanele vîrstnice . Astfel , pentru implementarea Proiectului „ Locuințe Publice III ” , CEB va acorda un împrumut de 20 de milioane de euro . Totodată , un grant în valoare de un milion de euro va fi oferit din Fondul de Investiții Verzi și Sociale pentru implementarea măsurilor de eficiență energetică , contribuția financiară urmînd să fie suplimentată cu încă un grant de 6 milioane de euro din fondul E5P. Contribuția financiară a Republicii Moldova va constitui 1,1 milioane de euro .  "
742568,societate,"  Natalia Șveț , una din cele mai populare antrenoare de fitness s- a oferit să instruiască , gratis , timp de $NE$ săptămîni , doamnele aflate în detenție . În scop de solidaritate , dar și de promovare a unui mod sănătos de viață după gratii , la $NE$ ședință de sport , alături de $NE$ din detenție s- au antrenat și doamnele din cadrul Administrației Naționale a Penitenciarelor , în frunte cu directoarea adjunctă Liuba Jignea-Suveica . Pe lîngă antrenamentele $NE$ , trainer -ul Natalia Șveț , a venit cu un șir de recomandări în fața celor prezenți ce ține de o poziționare corectă , respirație corespunzătoare , stare de sănătate pozitivă și altele . Totodată , $NE$ a dat promisiuni că timp de $NE$ săptămîni va depune toată străduința ca să transmită $NE$ din detenție o parte din dragostea sa față de sport , dar și experiența acumulată , astfel încît , pe viitor , aceste antrenamente să aibă continuitate în cadrul $NE$ . „ Rănile cîștigătorilor se vindecă mai repede , este un fenomen stabilit științific . La fel ca și faptul că frica și stresul slăbesc imunitatea . Trăim un stres continuu și acest lucru este cu certitudine dăunător pentru sănătate . A venit timpul să schimbăm lucrurile ! „ a menționat înainte de a purcede la „ treabă „ Natalia . Administrația Națională a Penitenciarelor aduce sincere mulțumiri antrenoarei Natalia Șveț pentru efortul și contribuția sa la reintegrarea $NE$ din detenție .  "
742587,in-lume,"  Anunțul a fost făcut de preşedintele Consiliului European , Charles Michel . Decizia a venit ca urmare a atacului asupra $NE$ declanșat săptămîna trecută .   Amintim că săptămîna trecută , în noaptea de sîmbătă spre $NE$ , $NE$ a lansat un atac în valuri de $NE$ , rachete de croazieră și rachete balistice către teritoriul $NE$ . Atacul a fost considerat un răspuns la o lovitură din 1 aprilie asupra consultatului ambasadei din $NE$ , aflată în $NE$ .  "
742561,societate,"  În cadrul ședinței au fost discutate aspecte practice privind schimbul de date referitor la Rapoartele de expertiză eliberate de către Camera de Comerț și Industrie . Astfel , instituțiile au fost deschise în vederea acordării suportului necesar întru digitalizarea acestui proces , care de altfel va aduce atît beneficii mediului de afaceri cît și autorității vamale . Totodată , întrevederea a constituit o oportunitate de a face un schimb de opinii cu privire la interacțiunea celor $NE$ autorități cu $NE$ mediului de afaceri de pe ambele maluri ale $NE$ , prin prisma acordării suportului instituțional în vederea aplicării conforme a cadrului normativ și a impulsionării relațiilor comerciale .   Serviciul Vamal și Camera de Comerț și Industria au convenit asupra intensificării conlucrării interinstituționale , în baza punctelor de tangență stabilite ca fiind prioritare , conform domeniilor de competență ."
742557,economie,"  În cadrul ședinței , secretarul de stat Vasile Șarban a subliniat că $NE$ în calitate de autoritate competentă în domeniu susține activitatea organismelor de inspecție și certificare naționale și va oferi tot suportul necesar , însă acestea trebuie să se asigure că respectă termenii legali pentru menținerea acreditării și autorizării necesare pentru activitatea în domeniul producției ecologice , precum și să își asume responsabilitatea față de operatorii ecologici cu care au încheiat contracte de prestare a serviciilor de inspecție și certificare .  "
742596,societate,"  Potrivit $NE$ , topul celor mai bine plătite locuri de muncă vacante a fost realizat în conformitate cu ofertele şi cerinţele pieţii muncii . Astfel , o companie din orașul $NE$ oferă pentru postul de maistru în construcţia $NE$ un salariu de 43 200 lei . Cerinţele $NE$ faţă de $NE$ cointeresate să aplice sînt atribuite domeniului de coordonare şi supraveghere a activităţilor realizate . Compania dispune de mai multe locuri de muncă vacante pentru : ingineri în siguranţa circulaţiei , operatori la prelucrarea minereurilor şi a rocilor , maşinist la $NE$ și $NE$ , pentru acestea fiind oferită o remunerare de 35 500 – 38 400 de lei . O altă companie din orașul $NE$ oferă pentru poziţia de tehnolog-şef un salariu de pînă la 35 000 de lei . Specialistul va fi responsabil de asigurarea controlului $NE$ şi de ajustarea regimului tehnologic . La fel , compania oferă un salariu de 10 000 - 15 000 de lei pentru $NE$ lăcătuşi-reparatori a instalaţiilor tehnologice . Totodată , o companie din $NE$ angajează $NE$ operatori call centru , pentru care oferă o remunerare de 15 000 - 30 000 de lei . Angajaţii vor promova şi vor vinde produsele companiei , vor consulta clienţii şi vor recepţiona comenzile . De asemenea , Serviciul Medical al Ministerului Afacerilor Interne din $NE$ este în căutarea a $NE$ $NE$ specialişti - medic radiolog şi medic $NE$ pentru serviciul acestora este oferit un salariu de 27 450 de lei . La fel , este nevoie şi de $NE$ $NE$ de familie , cu un salariu de 24 500 de lei . Pentru informații suplimentare despre locurile de muncă vacante înregistrate în baza de date a $NE$ și condițiile de ocupare a acestora : - vizitați subdiviziunile teritoriale pentru ocuparea forței de muncă ( adresele și datele de contact : https://anofm.md/index.php/ro/subdiviziuni ) ; - contactați Centrul de Apel al $NE$ la nr. $NE$ ( apel gratuit din R. Moldova ) sau ( +37322 ) $NE$ ( apel cu tarif normal din străinătate ) de $NE$ pînă vineri , în intervalul orelor 8.00-17.00 ; - accesați portalul www.angajat.md ."
742556,societate,"  Cazul a fost înregistrat în seara zilei de 17 aprilie . Potrivit $NE$ informații , de la etajul superior al unui bloc de locuit cu $NE$ nivele a fost observată flacără deschisă .   În timpul intervenției , $NE$ au salvat din interiorul apartamentului $NE$ , un $NE$ de 62 de ani , care a suferit o intoxicație ușoară cu monoxid de carbon . Persoana a fost preluată de $NE$ și transportată la spitalul municipal „ Sfînta Treime ” . Cauza și circumstanțele producerii incendiului urmează a fi stabilite de $NE$ . Potrivit $NE$ , în ultimele 24 de ore salvatorii și $NE$ au intervenit în $NE$ situații de risc ."
742553,societate,"  Sînt frecvente cazurile în care $NE$ părăsesc curtea blocului și se întorc acasă foarte tîrziu sau chiar se pierd . Ca răspuns la creșterea numărului de incidente nefericite care implică minori în ultimele luni , $NE$ Secției INSP , Pavel Apostol , a oferit mai multe recomandări în cadrul emisiunii „ Bună Dimineața ” , transmite Noi.md cu referire la moldova1.md . „ Este foarte important să conștientizăm sau să trezim la $NE$ acel spirit de responsabilitate . Dar nu în ultimul rînd și față de ceilalți $NE$ , față de noi care sîntem în jurul $NE$ , să combatem acel spirit de indiferență ” . $NE$ $NE$ încurajați să discute deschis cu $NE$ lor despre regulile de bază de siguranță , inclusiv despre importanța de a nu urca în $NE$ cu străini și de a raporta orice comportament sau situație suspectă unui adult de încredere sau direct la numărul de urgență 112 . „ În momentul în care conștientizează riscul la care este expus , ne $NE$ la cea mai apropiată persoană matură care se află în preajma noastră ” . Aceste măsuri $NE$ complementate de eforturi tehnologice , inclusiv utilizarea $NE$ de geolocație și dispozitive inteligente de monitorizare , care permit $NE$ să țină legătura cu $NE$ lor și să îi supravegheze la distanță . „ Monitorizarea $NE$ prin acele aplicații care acum $NE$ o sumedenie și pot fi folosite ” . De asemenea , în această perioadă , poliția a intensificat patrulările în zonele frecventate de $NE$ și în preajma școlilor . Activități educative $NE$ organizate regulat în instituțiile de învățămînt , unde ofițerii discută cu $NE$ despre comportamentul adecvat în societate și reguli de circulație rutieră , în încercarea de a preveni accidentele . „ Cunoașteți deja acele activități de prevenire și informare pe care le realizăm în instituțiile de învățămînt . Practic zilnic sîntem prezenți la instituții de învățămînt . Avem situații cînd $NE$ vin și la noi , la $NE$ nostru . $NE$ interesați de ce , ce face poliția , cum activează poliția , ce echipamente folosește și , în ultimul rînd , despre reguli de circulație rutiere , reguli de comportament în societate , în $NE$ , ce să faci ca să nu devii $NE$ a unui accident , unui incident și să fii mereu în siguranța ” . Este o responsabilitate comună , $NE$ a $NE$ , cît și a comunității , a concluzionat $NE$ , exprimînd speranța că măsurile preventive vor reduce numărul incidentelor nedorite în rîndul minorilor .  "
742550,societate,"  $NE$ și $NE$ sînt perioade chinuitoare pentru alergici . Sinuzita , rinita și alte reacții la polen se țin lanț , spun $NE$ sensibile în această perioadă . "" Sînt anumiţi arbori , de exemplu , plopi , la care $NE$ sînt foarte sensibile . Presupun că fiecare trebuie să -şi facă un control medical pentru alergie "" "" Beau pastile din $NE$ pînă în luna august , pînă înfloresc toate florile . Strănut , ochii îmi lăcrimează . ""   "" Potrivit statisticii pentru sectorul Botanica , aici avem o populaţie destul de alergică . În ultimul timp , sînt identificați noi pacienţi pe săptămînă , de la şapte pînă la $NE$ cu rinită alergică . Easte din cauza urbanizării , din cauza poluării atmosferice "" , afirmă Daniela Cornea , $NE$ alergolog . $NE$ precizează că prezentarea la $NE$ este absolut necesară atunci cînd simptomele persistă , întrucît netratată corespunzător , alergia la polen poate duce la $NE$ şi mai grave . La nivel global , pînă la $NE$ din populaţia planetei suferă de o alergie respiratorie , iar între $NE$ dintre pacienţii cu rinită alergică au şi astm alergic .  "
742545,societate,"Mai multe $NE$ cu deficiențe de auz și vorbire au venit la sediul televiziunii publice cerînd facilitarea accesului la informații . Mai exact , $NE$ Asociației Surzilor vor ca interpretarea mimico-gestuală să fie mai vizibilă , iar subtitrarea să ruleze mai lent . Administrația postului susține că respectă prevederile Codului Serviciilor Audiovizuale și asigură acces echitabil la programele audiovizuale tuturor $NE$ , inclusiv $NE$ cu deficiențe auditive , notează Noi.md cu referire la moldova1.„Prima problemă pentru $NE$ cu deficiențe de auz este accesul la informație , accesul la comunicare - a doua . A treia întrebare este incluziunea în societatea noastră . Procurarea tehnicii adecvate pentru transmiterea informației pentru surzi , ca în alte țări . Titrarea să fie pronunțată și să nu fie rapidă ” , a menționat prim- $NE$ Asociației Surzilor , Natalia Babic . Administrația televiziunii dă asigurări că respectă prevederile Codului Serviciilor Audiovizuale , oferă acces la serviciile media audiovizuale $NE$ cu dizabilități de văz și de auz și asigură interpretarea în limbaj mimico-gestual . „Postul de televiziune $NE$ $NE$ întrunește prevederile Codului Serviciilor Audiovizuale . Noi avem zilnic o emisiune de $NE$ la ora 13:00 cu limbaj mimico-gestual . La fel , urmărim tot ce se întîmplă în acest domeniu , urmărim $NE$ din această categorie , invitîndu -i la emisiuni , făcînd reportaje . O să ținem cont de doleanțele celor veniți la $NE$ $NE$ și sîntem deschiși pentru discuții mai departe ” , a declarat directorul $NE$ $NE$ , Corneliu Durnescu . Directorul $NE$ $NE$ a mai precizat că postul public difuzează emisiuni , seriale și filme documentare care sînt subtitrate în limba de stat . Iar în timpul buletinelor de $NE$ , cele mai importante informații sînt rulate pe $NE$ de jos a ecranului . În Republica $NE$ sînt aproximativ cinci mii de $NE$ cu deficiențe de auz ."
742581,in-lume,"  Imagini spectaculoase au surprins fulgerele violet care se văd pe cer deasupra $NE$ în erupție . Alerta a fost ridicată la cel mai înalt nivel , iar $NE$ au evacuat $NE$ de $NE$ , inclusiv de pe o insulă învecinată . Erupția a închis un aeroport internațional aflat la peste o sută de kilometri distanță . Deasupra craterului s- a ridicat un nor de $NE$ înalt de un kilometru . $NE$ a închis un aeroport regional şi a evacuat $NE$ de $NE$ din vecinătatea $NE$ $NE$ după ce acesta a expulzat lavă , roci şi cenuşă timp de mai multe zile , au precizat $NE$ oficialii locali , care au declarat cel mai înalt nivel de alertă , informează $NE$ . În timpul erupţiei spectaculoase de miercuri , $NE$ $NE$ , situat pe o insulă îndepărtată din provincia Sulawesi de Nord , a expulzat în atmosferă o coloană de lavă , roci incandescente şi cenuşă pînă la altitudinea de trei kilometri . Fulgere violet au iluminat cerul de deasupra $NE$ aflat în erupţie , potrivit înregistrărilor video publicate pe reţelele de socializare . '' Fugiți , oameni buni '' , a spus un $NE$ care a filmat erupţia . '' Fugiți pentru că cenuşa se apropie '' , a adăugat el . Peste $NE$ de $NE$ au fost evacuate , iar autorităţile au extins zona de evacuare după ce Agenţia de vulcanologie a ridicat nivelul de alertă . '' Posibilitatea unei alte erupţii e încă ridicată , trebuie să rămînem vigilenţi '' , le- a spus $NE$ reporterilor Heruningtyas Desi Purnamasari , un $NE$ al $NE$ , dînd vina pe o escaladare rapidă a activităţii vulcanice . Potrivit unor informări primite de Agenţie , rocile şi cenuşa au avariat locuinţe şi au forţat evacuarea unui $NE$ din apropiere , a precizat $NE$ $NE$ . Autorităţile din domeniul transporturilor au închis $NE$ din capitala provinciei , $NE$ , ca măsură de protecţie împotriva $NE$ de cenuşă generate de vulcan . Compania aeriană low-cost Air Asia a anulat zborurile de pe $NE$ $NE$ din Malaezia de Est şi Brunei după ce autorităţile au avertizat în legătură cu o ameninţare la adresa siguranţei pasagerilor . $NE$ au delimitat un perimetru de şase kilometri în jurul $NE$ şi evacuează şi alţi rezidenţi , printre care şi unii care locuiesc pe insula învecinată $NE$ , a spus Abdul Muhari , purtător de cuvînt al $NE$ pentru gestionarea dezastrelor . Circa $NE$ de $NE$ aflate în zonele cu risc sporit trebuiau evacuate imediat , a adăugat el , iar alte aproape $NE$ de $NE$ ar putea fi la rîndul lor afectate . $NE$ $NE$ au semnalizat , de asemenea , riscul de producere a unui tsunami dacă părţi ale $NE$ se prăbuşesc în ocean . Circa $NE$ de $NE$ şi- au pierdut viaţa în urma unui tsunami cauzat de o erupţie anterioară a $NE$ $NE$ , în $NE$ ."
742542,politica,"  În același context , $NE$ a sugerat că va continua să critice anumite figuri din sistemul judiciar . „ De fiecare dată o să arăt cu degetul la oamenii care comit ilegalități , care iau decizii împotriva Republicii Moldova , împotriva $NE$ Republicii Moldova . Este clar că exercițiul de curățare ( n.r . vettingul , $NE$ ) irită multă lume , dar $NE$ își doresc $NE$ și $NE$ integri care pot să curețe pe interior justiția ” , a declarat Dorin $NE$ . Prim- ministrul a atras atenția de asemenea asupra progreselor în sistem . „ Avem CSM , avem CSP care au trecut deja procedura . Remarc că cei mai toxici $NE$ și $NE$ deja nu se mai află în sistem . Da , mai este mult de lucru , dar sunt progrese ” . Referitor la evoluția dosarelor de corupție , $NE$ este optimist că ritmul acestora va accelera odată cu implementarea proiectului de lege privind sistemul judecătoresc anticorupție și a modificărilor la anumite acte normative , inițiat de președinta Maia Sandu , care include înființarea unei instanțe de judecată specializate . Reamintim că Dorin $NE$ a fost criticat anterior de $NE$ pentru atacuri directe și acuzații , fără a respecta prezumția de nevinovăție . Cu toate acestea , prim- ministrul și- a menținut poziția ."
742571,in-lume,"  Autoritățile au activat Planul Roșu de Intervenție . Din $NE$ informații , o femeie de 52 de ani a murit , iar mai multe $NE$ au fost transportate la $NE$ . La fața locului , a lucrat o autospecială de stingere , $NE$ autospeciale de descarcerare , un container multirisc , o autospecială pentru transport victime multiple , o unitate de terapie intensivă mobilă , $NE$ $NE$ $NE$ . Aproximativ $NE$ de $NE$ au fost evacuate din $NE$ .  "
742541,societate,"  Evenimentul a reunit mai multe instituții de stat , agenți economici și companii care și- au prezentat ofertele de muncă în domeniul economic-financiar . Precizăm că , Serviciul Fiscal de Stat este autoritatea publică , împuternicită să administreze impozitele , taxele și alte plați în interesul statului și care susține instituțiile de învățămînt profesional în procesul de realizare a stagiilor de practică de către $NE$ acestora . În cadrul instituției se pune un accent deosebit pe promovarea tinerilor și instruirea profesională continuă a acestora . $NE$ $NE$ vor beneficia de program de dezvoltare profesională pentru funcționarii publici debutanți , fiind însoțiți în acest sens de un $NE$ calificat . $NE$ care își doresc să construiască o carieră într- un mediu dinamic și să se implice în procesul de reformare a sistemului fiscal din Republica Moldova , $NE$ încurajați să aplice pentru pozițiile disponibile vacante și să se alăture echipei $NE$ . Ofertele de muncă și cerințele de angajare cu privire la funcțiile vacante din cadrul Serviciului Fiscal de Stat $NE$ disponibile la următoarele link -uri : https://sfs.md/ro/cariera și https://cariere.gov.md/ro ."
742544,capitala,"  Noua rută va circula , începînd cu data de 20 aprilie 2024 , în fiecare zi de weekend . Ce- i așteaptă pe $NE$ pe noul traseu : În total , vor exista circa $NE$ de obiective și locații . Pe parcursul călătoriei , vizitatorii vor fi însoțiti de selecții muzicale remarcabile , care includ piese ale $NE$ autohtoni .   -rută : ora 12:00 ( audioghid în l. $NE$ ) -rută : ora 14:00 ( audioghid în l. engleză ) -rută : ora 16:00 ( audioghid în l. de stat ) Startul călătoriei se va da la Arcul de Triumf , iar finalul va fi la Centrul de Informare Turistică . Prețul pentru o călătorie cu troleibuzul turistic constituie – 30 lei . Mai multe informații despre istoria și cultura Republicii Moldova pot fi găsite pe site -ul moldovenii.md ."
742566,in-lume,"  Este vorba , în special , de muniție de artilerie și de $NE$ . Despre aceasta relatează $NE$ cu referire la concluziile summitului , publicate pe site -ul Consiliului European . Consiliul European a condamnat atacurile aeriene și cu $NE$ în desfășurare împotriva $NE$ și a infrastructurii civile și critice a $NE$ , inclusiv bombardarea recentă a sectorului energetic .   De asemenea , Consiliul UE a sprijinit intensificarea eforturilor de a furniza $NE$ asistența militară necesară , în special echipamente de apărare aeriană . "" Consiliul European constată necesitatea de a asigura de urgență apărarea aeriană a $NE$ și de a accelera și intensifica furnizarea întregii asistențe militare necesare , inclusiv muniție de artilerie și $NE$ "" , precizează Consiliul UE ."
